,song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3724,Bury White,Far,3liiVk85YNErfglxDqnWh1,24,0.488,0.644,6,-6.963,0,0.0368,0.00198,0.111,0.0933,0.478,133.888,audio_features,3liiVk85YNErfglxDqnWh1,spotify:track:3liiVk85YNErfglxDqnWh1,https://api.spotify.com/v1/tracks/3liiVk85YNErfglxDqnWh1,https://api.spotify.com/v1/audio-analysis/3liiVk85YNErfglxDqnWh1,189067,4
3725,Daisy,Fang Island,59LRKSZjgNddf2e0fhiwbB,23,0.181,0.778,2,-5.506,1,0.0386,4.28e-05,0.156,0.0991,0.0834,97.678,audio_features,59LRKSZjgNddf2e0fhiwbB,spotify:track:59LRKSZjgNddf2e0fhiwbB,https://api.spotify.com/v1/tracks/59LRKSZjgNddf2e0fhiwbB,https://api.spotify.com/v1/audio-analysis/59LRKSZjgNddf2e0fhiwbB,199027,4
3726,Sisterly,Fang Island,1g6tjsbFX1K5XaOC0fwf66,13,0.553,0.841,2,-5.853,1,0.0483,0.00475,0.483,0.0719,0.43,110.024,audio_features,1g6tjsbFX1K5XaOC0fwf66,spotify:track:1g6tjsbFX1K5XaOC0fwf66,https://api.spotify.com/v1/tracks/1g6tjsbFX1K5XaOC0fwf66,https://api.spotify.com/v1/audio-analysis/1g6tjsbFX1K5XaOC0fwf66,221253,3
3727,Couch Slouch,D.R.I.,2lEWD5hJZxkhTKO3p9441l,34,0.179,0.979,10,-7.735,1,0.155,7.67e-05,0.416,0.155,0.0491,136.812,audio_features,2lEWD5hJZxkhTKO3p9441l,spotify:track:2lEWD5hJZxkhTKO3p9441l,https://api.spotify.com/v1/tracks/2lEWD5hJZxkhTKO3p9441l,https://api.spotify.com/v1/audio-analysis/2lEWD5hJZxkhTKO3p9441l,82120,4
3728,Mithras,Horseback,07OvyieEcvMA6BEOIqR17r,6,0.437,0.813,2,-10.456,1,0.0544,0.115,0.818,0.143,0.171,119.627,audio_features,07OvyieEcvMA6BEOIqR17r,spotify:track:07OvyieEcvMA6BEOIqR17r,https://api.spotify.com/v1/tracks/07OvyieEcvMA6BEOIqR17r,https://api.spotify.com/v1/audio-analysis/07OvyieEcvMA6BEOIqR17r,304947,3
3729,Butcher the Weak,Devourment,7dpAXNW0r4WizY4UcaD2Bz,28,0.341,0.982,2,-4.401,1,0.22,0.00215,0.788,0.0723,0.0794,127.355,audio_features,7dpAXNW0r4WizY4UcaD2Bz,spotify:track:7dpAXNW0r4WizY4UcaD2Bz,https://api.spotify.com/v1/tracks/7dpAXNW0r4WizY4UcaD2Bz,https://api.spotify.com/v1/audio-analysis/7dpAXNW0r4WizY4UcaD2Bz,238760,3
3730,Pull the Plug,Death,2l0h4aBFLp9HdoaNdCTlbW,56,0.226,0.978,9,-5.729,1,0.209,3.6e-06,0.533,0.0436,0.242,102.374,audio_features,2l0h4aBFLp9HdoaNdCTlbW,spotify:track:2l0h4aBFLp9HdoaNdCTlbW,https://api.spotify.com/v1/tracks/2l0h4aBFLp9HdoaNdCTlbW,https://api.spotify.com/v1/audio-analysis/2l0h4aBFLp9HdoaNdCTlbW,266773,4
3731,Born Dead,Death,5sD3j721OW2zLYi7NSWzIa,44,0.201,0.996,10,-5.351,1,0.159,1.77e-06,0.3,0.266,0.0651,108.424,audio_features,5sD3j721OW2zLYi7NSWzIa,spotify:track:5sD3j721OW2zLYi7NSWzIa,https://api.spotify.com/v1/tracks/5sD3j721OW2zLYi7NSWzIa,https://api.spotify.com/v1/audio-analysis/5sD3j721OW2zLYi7NSWzIa,207280,4
3732,Tunnel of Trees,Deafheaven,6lnPQ0yioLjScTtFcAQ8aV,24,0.164,0.832,9,-6.656,0,0.0887,0.000129,0.879,0.094,0.0405,111.032,audio_features,6lnPQ0yioLjScTtFcAQ8aV,spotify:track:6lnPQ0yioLjScTtFcAQ8aV,https://api.spotify.com/v1/tracks/6lnPQ0yioLjScTtFcAQ8aV,https://api.spotify.com/v1/audio-analysis/6lnPQ0yioLjScTtFcAQ8aV,585560,4
3733,Honeycomb,Deafheaven,0G0NKx220sZpjXC4LSoCkA,38,0.225,0.962,2,-5.214,1,0.105,3.07e-05,0.79,0.106,0.114,142.621,audio_features,0G0NKx220sZpjXC4LSoCkA,spotify:track:0G0NKx220sZpjXC4LSoCkA,https://api.spotify.com/v1/tracks/0G0NKx220sZpjXC4LSoCkA,https://api.spotify.com/v1/audio-analysis/0G0NKx220sZpjXC4LSoCkA,664440,4
3734,Dream House,Deafheaven,6l3A2EWZSOA8LTMmzRCyD3,49,0.1,0.804,7,-4.669,1,0.0768,6.84e-06,0.916,0.384,0.0954,82.211,audio_features,6l3A2EWZSOA8LTMmzRCyD3,spotify:track:6l3A2EWZSOA8LTMmzRCyD3,https://api.spotify.com/v1/tracks/6l3A2EWZSOA8LTMmzRCyD3,https://api.spotify.com/v1/audio-analysis/6l3A2EWZSOA8LTMmzRCyD3,554573,4
3735,Everybody Hates Me,Coach Party,6z29YcbJnMiuFLmrkOXIkP,0,0.556,0.885,10,-5.917,1,0.0397,0.00283,0.0137,0.144,0.556,137.969,audio_features,6z29YcbJnMiuFLmrkOXIkP,spotify:track:6z29YcbJnMiuFLmrkOXIkP,https://api.spotify.com/v1/tracks/6z29YcbJnMiuFLmrkOXIkP,https://api.spotify.com/v1/audio-analysis/6z29YcbJnMiuFLmrkOXIkP,154391,4
3736,Hometown Hero,Weekend Nachos,6WxhJtumLci7WkgiaEtuEx,35,0.108,0.933,2,-2.789,1,0.145,3.2e-06,0.593,0.589,0.208,197.43,audio_features,6WxhJtumLci7WkgiaEtuEx,spotify:track:6WxhJtumLci7WkgiaEtuEx,https://api.spotify.com/v1/tracks/6WxhJtumLci7WkgiaEtuEx,https://api.spotify.com/v1/audio-analysis/6WxhJtumLci7WkgiaEtuEx,64320,4
3737,Life Escaping Through the Candle's Smoke,Departure Chandelier,4VmuA9pVmo8HgqBpjnEENJ,30,0.268,0.992,5,-6.127,1,0.0688,0.057,0.000167,0.212,0.142,128.764,audio_features,4VmuA9pVmo8HgqBpjnEENJ,spotify:track:4VmuA9pVmo8HgqBpjnEENJ,https://api.spotify.com/v1/tracks/4VmuA9pVmo8HgqBpjnEENJ,https://api.spotify.com/v1/audio-analysis/4VmuA9pVmo8HgqBpjnEENJ,261880,4
3738,Find a Meal Find a Bed Find a God,Woorms,1uliNabgrAZtvdPCrmyofO,4,0.348,0.551,0,-9.889,1,0.034,0.000826,0.788,0.34,0.2,103.429,audio_features,1uliNabgrAZtvdPCrmyofO,spotify:track:1uliNabgrAZtvdPCrmyofO,https://api.spotify.com/v1/tracks/1uliNabgrAZtvdPCrmyofO,https://api.spotify.com/v1/audio-analysis/1uliNabgrAZtvdPCrmyofO,327140,4
3739,Age of Excuse II,Mgła,2uUP1bt5eFxZ2N20J09jH9,40,0.299,0.995,7,-5.15,0,0.15,1.77e-06,0.936,0.58,0.0361,144.943,audio_features,2uUP1bt5eFxZ2N20J09jH9,spotify:track:2uUP1bt5eFxZ2N20J09jH9,https://api.spotify.com/v1/tracks/2uUP1bt5eFxZ2N20J09jH9,https://api.spotify.com/v1/audio-analysis/2uUP1bt5eFxZ2N20J09jH9,417712,4
3740,Give Me Just A Little More Time,Chairmen Of The Board,6qbtTps7ZebLrWtqtu1joj,48,0.583,0.457,9,-11.166,0,0.0419,0.0635,5.48e-06,0.0716,0.612,126.555,audio_features,6qbtTps7ZebLrWtqtu1joj,spotify:track:6qbtTps7ZebLrWtqtu1joj,https://api.spotify.com/v1/tracks/6qbtTps7ZebLrWtqtu1joj,https://api.spotify.com/v1/audio-analysis/6qbtTps7ZebLrWtqtu1joj,160240,4
3741,Slave Species of the Gods,Blood Incantation,1Cu8ydFjLmYXglO5M3OFPw,33,0.137,0.931,7,-7.711,1,0.112,2.2e-06,0.824,0.413,0.163,169.247,audio_features,1Cu8ydFjLmYXglO5M3OFPw,spotify:track:1Cu8ydFjLmYXglO5M3OFPw,https://api.spotify.com/v1/tracks/1Cu8ydFjLmYXglO5M3OFPw,https://api.spotify.com/v1/audio-analysis/1Cu8ydFjLmYXglO5M3OFPw,328893,4
3742,The Triumph of the Wolf in Death,The Drowning,3PKqmnHq0025s8DVITS2Vj,6,0.169,0.907,8,-3.838,1,0.0827,0.00337,0.0112,0.285,0.0953,82.211,audio_features,3PKqmnHq0025s8DVITS2Vj,spotify:track:3PKqmnHq0025s8DVITS2Vj,https://api.spotify.com/v1/tracks/3PKqmnHq0025s8DVITS2Vj,https://api.spotify.com/v1/audio-analysis/3PKqmnHq0025s8DVITS2Vj,577773,4
3743,Speed,Atari Teenage Riot,7fftnG8BcZ7385YMvWuBes,43,0.485,0.849,4,-7.083,0,0.0583,5.97e-05,0.0732,0.122,0.59,165.202,audio_features,7fftnG8BcZ7385YMvWuBes,spotify:track:7fftnG8BcZ7385YMvWuBes,https://api.spotify.com/v1/tracks/7fftnG8BcZ7385YMvWuBes,https://api.spotify.com/v1/audio-analysis/7fftnG8BcZ7385YMvWuBes,168293,4
3744,Snap,D.R.I.,7suuKvoWAjvrVT1uV2cDJS,33,0.362,0.868,7,-7.302,0,0.0686,9.54e-06,0.00751,0.0395,0.495,108.663,audio_features,7suuKvoWAjvrVT1uV2cDJS,spotify:track:7suuKvoWAjvrVT1uV2cDJS,https://api.spotify.com/v1/tracks/7suuKvoWAjvrVT1uV2cDJS,https://api.spotify.com/v1/audio-analysis/7suuKvoWAjvrVT1uV2cDJS,67440,4
3745,Silent Waters,Amorphis,4e4aPvdixkIGT3zkuI7nOB,0,0.429,0.809,2,-4.588,0,0.0369,8.6e-06,0.487,0.119,0.387,113.044,audio_features,4e4aPvdixkIGT3zkuI7nOB,spotify:track:4e4aPvdixkIGT3zkuI7nOB,https://api.spotify.com/v1/tracks/4e4aPvdixkIGT3zkuI7nOB,https://api.spotify.com/v1/audio-analysis/4e4aPvdixkIGT3zkuI7nOB,290187,4
3746,Sky Is Mine,Amorphis,368L6tPvEtxGcTVYSBASG4,0,0.413,0.871,0,-3.347,0,0.0415,1.02e-05,0.0265,0.491,0.378,122.001,audio_features,368L6tPvEtxGcTVYSBASG4,spotify:track:368L6tPvEtxGcTVYSBASG4,https://api.spotify.com/v1/tracks/368L6tPvEtxGcTVYSBASG4,https://api.spotify.com/v1/audio-analysis/368L6tPvEtxGcTVYSBASG4,260040,4
3747,Flame to the Surface,Cryptopsy,5vLqR3PgAqBltRX6SezKWa,20,0.252,0.992,7,-5.659,1,0.21,3.29e-06,0.613,0.208,0.0819,114.521,audio_features,5vLqR3PgAqBltRX6SezKWa,spotify:track:5vLqR3PgAqBltRX6SezKWa,https://api.spotify.com/v1/tracks/5vLqR3PgAqBltRX6SezKWa,https://api.spotify.com/v1/audio-analysis/5vLqR3PgAqBltRX6SezKWa,185133,4
3748,Confusion of Tongues,Cormorant,48nTvak8ga6HzY3mRvpMrP,3,0.263,0.902,6,-6.519,1,0.0596,1.98e-06,0.816,0.382,0.596,153.987,audio_features,48nTvak8ga6HzY3mRvpMrP,spotify:track:48nTvak8ga6HzY3mRvpMrP,https://api.spotify.com/v1/tracks/48nTvak8ga6HzY3mRvpMrP,https://api.spotify.com/v1/audio-analysis/48nTvak8ga6HzY3mRvpMrP,264613,4
3749,Volt Thrower,Conan,39CaPDt376foHcN84nE25v,38,0.303,0.868,5,-7.268,1,0.0334,3.48e-06,0.841,0.241,0.466,128.041,audio_features,39CaPDt376foHcN84nE25v,spotify:track:39CaPDt376foHcN84nE25v,https://api.spotify.com/v1/tracks/39CaPDt376foHcN84nE25v,https://api.spotify.com/v1/audio-analysis/39CaPDt376foHcN84nE25v,187173,4
3750,Gravity Chasm,Conan,5jf1hoVBvftE2xvl0pKzdM,31,0.298,0.641,8,-12.499,1,0.0365,0.0165,0.849,0.154,0.128,119.981,audio_features,5jf1hoVBvftE2xvl0pKzdM,spotify:track:5jf1hoVBvftE2xvl0pKzdM,https://api.spotify.com/v1/tracks/5jf1hoVBvftE2xvl0pKzdM,https://api.spotify.com/v1/audio-analysis/5jf1hoVBvftE2xvl0pKzdM,476467,4
3751,Detached,Coliseum,4xKxMnTy4sChpBm5qSE0af,3,0.221,0.99,7,-4.791,1,0.152,0.000327,0.023,0.367,0.122,150.969,audio_features,4xKxMnTy4sChpBm5qSE0af,spotify:track:4xKxMnTy4sChpBm5qSE0af,https://api.spotify.com/v1/tracks/4xKxMnTy4sChpBm5qSE0af,https://api.spotify.com/v1/audio-analysis/4xKxMnTy4sChpBm5qSE0af,176506,4
3752,Her Ghost in the Fog,Cradle Of Filth,0IVdlBreRkZn0ftoUwB0T6,50,0.379,0.996,2,-3.023,0,0.285,0.00457,9.26e-06,0.0981,0.0386,128.049,audio_features,0IVdlBreRkZn0ftoUwB0T6,spotify:track:0IVdlBreRkZn0ftoUwB0T6,https://api.spotify.com/v1/tracks/0IVdlBreRkZn0ftoUwB0T6,https://api.spotify.com/v1/audio-analysis/0IVdlBreRkZn0ftoUwB0T6,384813,4
3753,Born In A Burial Gown,Cradle Of Filth,75cF3MCY2JFZdZiFRROM7q,37,0.329,0.968,6,-5.67,0,0.0955,0.000116,0.402,0.191,0.171,110.563,audio_features,75cF3MCY2JFZdZiFRROM7q,spotify:track:75cF3MCY2JFZdZiFRROM7q,https://api.spotify.com/v1/tracks/75cF3MCY2JFZdZiFRROM7q,https://api.spotify.com/v1/audio-analysis/75cF3MCY2JFZdZiFRROM7q,286533,4
3754,Swallowing the Rabbit Whole,Code Orange,2hlkONIHvQp5dbnwLTtwhz,42,0.241,0.973,1,-2.103,1,0.171,0.000104,0.0327,0.182,0.453,148.847,audio_features,2hlkONIHvQp5dbnwLTtwhz,spotify:track:2hlkONIHvQp5dbnwLTtwhz,https://api.spotify.com/v1/tracks/2hlkONIHvQp5dbnwLTtwhz,https://api.spotify.com/v1/audio-analysis/2hlkONIHvQp5dbnwLTtwhz,227981,3
3755,Forever,Code Orange,1G6czdqgskwJ4cBgx9CDAJ,45,0.306,0.883,7,-4.205,1,0.0855,1.21e-05,0.774,0.185,0.43,81.188,audio_features,1G6czdqgskwJ4cBgx9CDAJ,spotify:track:1G6czdqgskwJ4cBgx9CDAJ,https://api.spotify.com/v1/tracks/1G6czdqgskwJ4cBgx9CDAJ,https://api.spotify.com/v1/audio-analysis/1G6czdqgskwJ4cBgx9CDAJ,187947,4
3756,The Outsider,A Perfect Circle,6CqYhhUPJORx1vvdTNc8jv,67,0.328,0.843,6,-6.644,1,0.0887,0.000111,0.801,0.0496,0.422,113.329,audio_features,6CqYhhUPJORx1vvdTNc8jv,spotify:track:6CqYhhUPJORx1vvdTNc8jv,https://api.spotify.com/v1/tracks/6CqYhhUPJORx1vvdTNc8jv,https://api.spotify.com/v1/audio-analysis/6CqYhhUPJORx1vvdTNc8jv,246000,4
3757,The Doomed,A Perfect Circle,44OUZyiPnJc4pOZw4J6pid,15,0.539,0.911,4,-5.143,0,0.138,0.052,0.00169,0.285,0.259,142.001,audio_features,44OUZyiPnJc4pOZw4J6pid,spotify:track:44OUZyiPnJc4pOZw4J6pid,https://api.spotify.com/v1/tracks/44OUZyiPnJc4pOZw4J6pid,https://api.spotify.com/v1/audio-analysis/44OUZyiPnJc4pOZw4J6pid,281627,4
3758,Earth Rocker,Clutch,416cD5fVF9KLtwm3G3AY4T,0,0.497,0.984,9,-4.976,1,0.131,0.00572,1.02e-05,0.0727,0.363,160.046,audio_features,416cD5fVF9KLtwm3G3AY4T,spotify:track:416cD5fVF9KLtwm3G3AY4T,https://api.spotify.com/v1/tracks/416cD5fVF9KLtwm3G3AY4T,https://api.spotify.com/v1/audio-analysis/416cD5fVF9KLtwm3G3AY4T,211093,4
3759,Pure Rock Fury,Clutch,1zTeAVnh8z7socaDE3IR9R,35,0.197,0.969,0,-6.008,1,0.168,0.00849,1.69e-06,0.155,0.269,163.873,audio_features,1zTeAVnh8z7socaDE3IR9R,spotify:track:1zTeAVnh8z7socaDE3IR9R,https://api.spotify.com/v1/tracks/1zTeAVnh8z7socaDE3IR9R,https://api.spotify.com/v1/audio-analysis/1zTeAVnh8z7socaDE3IR9R,201627,4
3760,Army of Bono,Clutch,5igTSGy8GvIlXL2hlvdw3U,0,0.503,0.952,4,-3.944,0,0.133,0.00339,2.22e-06,0.14,0.613,115.157,audio_features,5igTSGy8GvIlXL2hlvdw3U,spotify:track:5igTSGy8GvIlXL2hlvdw3U,https://api.spotify.com/v1/tracks/5igTSGy8GvIlXL2hlvdw3U,https://api.spotify.com/v1/audio-analysis/5igTSGy8GvIlXL2hlvdw3U,276507,4
3761,(X),CELESTE,1CUyyXTTw09D6DZqFee7wK,0,0.167,0.32,7,-4.117,0,0.049,3.2e-06,0.926,0.0943,0.0906,120.78,audio_features,1CUyyXTTw09D6DZqFee7wK,spotify:track:1CUyyXTTw09D6DZqFee7wK,https://api.spotify.com/v1/tracks/1CUyyXTTw09D6DZqFee7wK,https://api.spotify.com/v1/audio-analysis/1CUyyXTTw09D6DZqFee7wK,396427,4
3762,The Tower,Castevet,0VRwKcX9eCLs8NddigJqe9,8,0.187,0.859,4,-8.108,0,0.0587,4.42e-06,0.0328,0.629,0.0892,137.954,audio_features,0VRwKcX9eCLs8NddigJqe9,spotify:track:0VRwKcX9eCLs8NddigJqe9,https://api.spotify.com/v1/tracks/0VRwKcX9eCLs8NddigJqe9,https://api.spotify.com/v1/audio-analysis/0VRwKcX9eCLs8NddigJqe9,296960,3
3763,Don Knotts,Burnt By The Sun,3ZRIlAynL0kdt9iN0Sddip,10,0.182,0.911,8,-4.282,1,0.0694,1.65e-06,0.904,0.123,0.231,152.573,audio_features,3ZRIlAynL0kdt9iN0Sddip,spotify:track:3ZRIlAynL0kdt9iN0Sddip,https://api.spotify.com/v1/tracks/3ZRIlAynL0kdt9iN0Sddip,https://api.spotify.com/v1/audio-analysis/3ZRIlAynL0kdt9iN0Sddip,202507,4
3764,Karla,Burning Love,3ojVIkTB8ijJJH9pVYVV6m,11,0.133,0.959,5,-3.457,0,0.0726,2.67e-06,0.417,0.0827,0.161,83.959,audio_features,3ojVIkTB8ijJJH9pVYVV6m,spotify:track:3ojVIkTB8ijJJH9pVYVV6m,https://api.spotify.com/v1/tracks/3ojVIkTB8ijJJH9pVYVV6m,https://api.spotify.com/v1/audio-analysis/3ojVIkTB8ijJJH9pVYVV6m,173080,4
3765,Miserable Sound,Burning Love,4CUUiE0IitkiQVkj8dILKP,4,0.249,0.977,3,-4.303,1,0.0582,0.042,0.0,0.219,0.144,103.422,audio_features,4CUUiE0IitkiQVkj8dILKP,spotify:track:4CUUiE0IitkiQVkj8dILKP,https://api.spotify.com/v1/tracks/4CUUiE0IitkiQVkj8dILKP,https://api.spotify.com/v1/audio-analysis/4CUUiE0IitkiQVkj8dILKP,209440,4
3766,Submit to Decay,Bone Sickness,0zlQF51AYfOtfyKxbQOq4J,2,0.161,0.995,6,-5.744,0,0.162,0.00014,0.754,0.0757,0.0389,108.652,audio_features,0zlQF51AYfOtfyKxbQOq4J,spotify:track:0zlQF51AYfOtfyKxbQOq4J,https://api.spotify.com/v1/tracks/0zlQF51AYfOtfyKxbQOq4J,https://api.spotify.com/v1/audio-analysis/0zlQF51AYfOtfyKxbQOq4J,214674,4
3767,All That Remains,Bolt Thrower,5IIjjvCKk7s1HYHXIVhiKS,28,0.131,0.986,9,-5.941,1,0.0995,3.72e-06,0.841,0.1,0.0339,95.462,audio_features,5IIjjvCKk7s1HYHXIVhiKS,spotify:track:5IIjjvCKk7s1HYHXIVhiKS,https://api.spotify.com/v1/tracks/5IIjjvCKk7s1HYHXIVhiKS,https://api.spotify.com/v1/audio-analysis/5IIjjvCKk7s1HYHXIVhiKS,278813,4
3768,Nerissa,Black Shapes,2TYkpnM4PikGVZcJmXe84b,0,0.256,0.984,7,-2.19,1,0.197,4.74e-05,8.96e-05,0.853,0.176,135.613,audio_features,2TYkpnM4PikGVZcJmXe84b,spotify:track:2TYkpnM4PikGVZcJmXe84b,https://api.spotify.com/v1/tracks/2TYkpnM4PikGVZcJmXe84b,https://api.spotify.com/v1/audio-analysis/2TYkpnM4PikGVZcJmXe84b,193613,4
3769,Black Sin - (Spit On Cross),Black Breath,21DQc5l9vMTaiUoiFxtTWR,30,0.285,0.985,11,-4.328,0,0.108,5.94e-06,0.891,0.0842,0.137,100.562,audio_features,21DQc5l9vMTaiUoiFxtTWR,spotify:track:21DQc5l9vMTaiUoiFxtTWR,https://api.spotify.com/v1/tracks/21DQc5l9vMTaiUoiFxtTWR,https://api.spotify.com/v1/audio-analysis/21DQc5l9vMTaiUoiFxtTWR,212267,4
3770,Mother Abyss,Black Breath,3ccFIchqVRgzk4I8x4k0ub,21,0.447,0.977,1,-3.469,1,0.0892,1.24e-06,0.994,0.367,0.553,119.667,audio_features,3ccFIchqVRgzk4I8x4k0ub,spotify:track:3ccFIchqVRgzk4I8x4k0ub,https://api.spotify.com/v1/tracks/3ccFIchqVRgzk4I8x4k0ub,https://api.spotify.com/v1/audio-analysis/3ccFIchqVRgzk4I8x4k0ub,153080,4
3771,Park St.,Bane,1yutnoTJCkYG7OFKTDf1mf,19,0.278,0.993,11,-2.939,1,0.148,9.63e-05,1.2e-06,0.0901,0.37,159.453,audio_features,1yutnoTJCkYG7OFKTDf1mf,spotify:track:1yutnoTJCkYG7OFKTDf1mf,https://api.spotify.com/v1/tracks/1yutnoTJCkYG7OFKTDf1mf,https://api.spotify.com/v1/audio-analysis/1yutnoTJCkYG7OFKTDf1mf,139472,4
3772,She Is a Funeral,Autopsy,3HhnnPWAJmEk3HmN5avPWg,10,0.229,0.815,5,-5.293,0,0.0588,1.53e-05,0.0482,0.374,0.243,121.012,audio_features,3HhnnPWAJmEk3HmN5avPWg,spotify:track:3HhnnPWAJmEk3HmN5avPWg,https://api.spotify.com/v1/tracks/3HhnnPWAJmEk3HmN5avPWg,https://api.spotify.com/v1/audio-analysis/3HhnnPWAJmEk3HmN5avPWg,452533,4
3773,Enthroned in Clouds and Fire,Atlantean Kodex,0WREUTwnNysWhPsXruEDFe,11,0.0616,0.797,2,-8.273,0,0.0584,9.64e-06,0.000159,0.52,0.252,200.095,audio_features,0WREUTwnNysWhPsXruEDFe,spotify:track:0WREUTwnNysWhPsXruEDFe,https://api.spotify.com/v1/tracks/0WREUTwnNysWhPsXruEDFe,https://api.spotify.com/v1/audio-analysis/0WREUTwnNysWhPsXruEDFe,595493,4
3774,Twelve Stars and an Azure Gown,Atlantean Kodex,5Ri1SOowCF6I6ULQKi3zxq,15,0.429,0.784,0,-8.2,1,0.0741,0.00123,2.64e-06,0.691,0.364,128.082,audio_features,5Ri1SOowCF6I6ULQKi3zxq,spotify:track:5Ri1SOowCF6I6ULQKi3zxq,https://api.spotify.com/v1/tracks/5Ri1SOowCF6I6ULQKi3zxq,https://api.spotify.com/v1/audio-analysis/5Ri1SOowCF6I6ULQKi3zxq,464000,4
3775,Pilgrim,Atlantean Kodex,1LHwKqcTb1HRaz9Wq4MjYL,19,0.337,0.643,4,-8.039,0,0.0495,6.68e-05,0.276,0.789,0.176,119.937,audio_features,1LHwKqcTb1HRaz9Wq4MjYL,spotify:track:1LHwKqcTb1HRaz9Wq4MjYL,https://api.spotify.com/v1/tracks/1LHwKqcTb1HRaz9Wq4MjYL,https://api.spotify.com/v1/audio-analysis/1LHwKqcTb1HRaz9Wq4MjYL,687000,4
3776,Sol Invictus,Atlantean Kodex,0GnI4DiWVUAPcvqnWWBJGf,15,0.17,0.909,2,-6.542,1,0.0805,2.23e-06,0.0013,0.225,0.0752,150.018,audio_features,0GnI4DiWVUAPcvqnWWBJGf,spotify:track:0GnI4DiWVUAPcvqnWWBJGf,https://api.spotify.com/v1/tracks/0GnI4DiWVUAPcvqnWWBJGf,https://api.spotify.com/v1/audio-analysis/0GnI4DiWVUAPcvqnWWBJGf,655547,4
3777,Slow but Heavy,Arkangel,05vO6dVct4hJHL4GxvKUxK,0,0.188,0.859,9,-5.52,0,0.0632,0.000181,0.63,0.0864,0.072,147.322,audio_features,05vO6dVct4hJHL4GxvKUxK,spotify:track:05vO6dVct4hJHL4GxvKUxK,https://api.spotify.com/v1/tracks/05vO6dVct4hJHL4GxvKUxK,https://api.spotify.com/v1/audio-analysis/05vO6dVct4hJHL4GxvKUxK,221173,4
3778,Sic Semper Tyrannnis,Architect,7E03h2uFwbZtA9IywZdPug,5,0.209,0.997,0,-0.771,0,0.13,3.63e-05,0.0356,0.14,0.182,88.079,audio_features,7E03h2uFwbZtA9IywZdPug,spotify:track:7E03h2uFwbZtA9IywZdPug,https://api.spotify.com/v1/tracks/7E03h2uFwbZtA9IywZdPug,https://api.spotify.com/v1/audio-analysis/7E03h2uFwbZtA9IywZdPug,124436,4
3779,Physical Education,Animals As Leaders,0JGuSgtmWyfuxLGBs2wX0C,0,0.57,0.945,1,-5.665,0,0.0567,0.00017,0.827,0.0543,0.53,114.987,audio_features,0JGuSgtmWyfuxLGBs2wX0C,spotify:track:0JGuSgtmWyfuxLGBs2wX0C,https://api.spotify.com/v1/tracks/0JGuSgtmWyfuxLGBs2wX0C,https://api.spotify.com/v1/audio-analysis/0JGuSgtmWyfuxLGBs2wX0C,280956,4
3780,Radiate and Recede,Anatomy Of Habit,3R0WT0n5JvIzHo66rB1LoB,1,0.277,0.715,6,-7.762,1,0.0747,0.000359,0.538,0.122,0.0961,117.979,audio_features,3R0WT0n5JvIzHo66rB1LoB,spotify:track:3R0WT0n5JvIzHo66rB1LoB,https://api.spotify.com/v1/tracks/3R0WT0n5JvIzHo66rB1LoB,https://api.spotify.com/v1/audio-analysis/3R0WT0n5JvIzHo66rB1LoB,1211533,5
3781,One Last Goodbye - Remastered,Anathema,0jQxDAN0CBuIdAqbR4OnzV,49,0.251,0.467,11,-7.88,0,0.0348,0.00485,0.00021,0.0815,0.0685,113.112,audio_features,0jQxDAN0CBuIdAqbR4OnzV,spotify:track:0jQxDAN0CBuIdAqbR4OnzV,https://api.spotify.com/v1/tracks/0jQxDAN0CBuIdAqbR4OnzV,https://api.spotify.com/v1/audio-analysis/0jQxDAN0CBuIdAqbR4OnzV,323933,3
3782,The Storm Before the Calm,Anathema,75tUL5mgQECPdwDrBO7cnM,35,0.178,0.736,8,-7.969,1,0.0483,0.00108,0.792,0.253,0.0425,95.012,audio_features,75tUL5mgQECPdwDrBO7cnM,spotify:track:75tUL5mgQECPdwDrBO7cnM,https://api.spotify.com/v1/tracks/75tUL5mgQECPdwDrBO7cnM,https://api.spotify.com/v1/audio-analysis/75tUL5mgQECPdwDrBO7cnM,563920,4
3783,Forward!,Anaal Nathrakh,38XmF28XW6a7g44JhZdsDT,47,0.441,0.997,11,-4.928,1,0.19,0.000562,0.019,0.147,0.0314,150.036,audio_features,38XmF28XW6a7g44JhZdsDT,spotify:track:38XmF28XW6a7g44JhZdsDT,https://api.spotify.com/v1/tracks/38XmF28XW6a7g44JhZdsDT,https://api.spotify.com/v1/audio-analysis/38XmF28XW6a7g44JhZdsDT,209100,4
3784,Forging Towards The Sunset,Anaal Nathrakh,7lvEY8SVzwXZ6F2abu7hnA,0,0.34,0.775,4,-1.409,1,0.0768,3.92e-06,0.0859,0.581,0.396,115.057,audio_features,7lvEY8SVzwXZ6F2abu7hnA,spotify:track:7lvEY8SVzwXZ6F2abu7hnA,https://api.spotify.com/v1/tracks/7lvEY8SVzwXZ6F2abu7hnA,https://api.spotify.com/v1/audio-analysis/7lvEY8SVzwXZ6F2abu7hnA,226893,4
